Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,zoya-jeans-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/2ab9b2571fee.jpg,4,Zoya - Jeans Skirt 4,,,,,,,,,,,,,,,,,,
,zoya-jeans-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/d277d09e1121.jpg,5,Zoya - Jeans Skirt 5,,,,,,,,,,,,,,,,,,
Beyonce,beyonce,"<p>The Beyonce — a sculpted cut-out dress in premium Italian lycra, made in Europe. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dress,"drop-2-launch, drop-2-draft",FALSE,draft,BEYONCE-S,,Size,S,,,,,,,,245.00,,,TRUE,,,,,,shopify,5,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/6cf141d47b0c.jpg,1,Beyonce,https://www.zappstudios.us/_tmp/pecan-drop2/6cf141d47b0c.jpg,FALSE,Beyonce — Pecan Moon,"The Beyonce — a sculpted cut-out dress in premium Italian lycra, made in Europe. Premium Italian lycra, made in Europe. A luxury piece, true to size.",,,Female,Adult,,,,New,,,,,,
,beyonce,,,,,,,,BEYONCE-M,,,M,,,,,,,,245.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/6cf141d47b0c.jpg,,,,,,,,,,,,,,,,,
,beyonce,,,,,,,,BEYONCE-L,,,L,,,,,,,,245.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/6cf141d47b0c.jpg,,,,,,,,,,,,,,,,,
,beyonce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/156557252db4.jpg,2,Beyonce 2,,,,,,,,,,,,,,,,,,
,beyonce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/0b8271ebde19.jpg,3,Beyonce 3,,,,,,,,,,,,,,,,,,
,beyonce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/77c02a0026b0.jpg,4,Beyonce 4,,,,,,,,,,,,,,,,,,
,beyonce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/0af9c9532e80.jpg,5,Beyonce 5,,,,,,,,,,,,,,,,,,
,beyonce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c5b2d79afdf9.jpg,6,Beyonce 6,,,,,,,,,,,,,,,,,,
,beyonce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/a484b4a7d76b.jpg,7,Beyonce 7,,,,,,,,,,,,,,,,,,
Kay (Top),kay-top,"<p>The Kay top in green, a coordinating piece designed to pair with the matching Kay bottom (sold separately).</p><p><strong>Color:</strong> Green</p>",Pecan Moon,Apparel & Accessories > Clothing > Shirts & Tops,Top,"drop-2-launch, drop-2-draft",FALSE,draft,KAY-TOP-GREEN-S,,Size,S,,,,,,,,99.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/159a51ec5d16.jpg,1,Kay (Top),https://www.zappstudios.us/_tmp/pecan-drop2/159a51ec5d16.jpg,FALSE,Kay (Top) — Pecan Moon,"The Kay top in green, a coordinating piece designed to pair with the matching Kay bottom (sold separately). Color: Green",green,,Female,Adult,,,,New,,,,,,
,kay-top,,,,,,,,KAY-TOP-GREEN-M,,,M,,,,,,,,99.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/159a51ec5d16.jpg,,,,,,,,,,,,,,,,,
,kay-top,,,,,,,,KAY-TOP-GREEN-L,,,L,,,,,,,,99.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/159a51ec5d16.jpg,,,,,,,,,,,,,,,,,
,kay-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/dace132d8b79.jpg,2,Kay (Top) 2,,,,,,,,,,,,,,,,,,
,kay-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/ca1d084da193.jpg,3,Kay (Top) 3,,,,,,,,,,,,,,,,,,
,kay-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/61cf453cb312.jpg,4,Kay (Top) 4,,,,,,,,,,,,,,,,,,
,kay-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/26c5485e5595.jpg,5,Kay (Top) 5,,,,,,,,,,,,,,,,,,
,kay-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/575e2f0370a1.jpg,6,Kay (Top) 6,,,,,,,,,,,,,,,,,,
,kay-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f530bda986ea.jpg,7,Kay (Top) 7,,,,,,,,,,,,,,,,,,
Kay (Bottom),kay-bottom,"<p>The Kay bottom in green, the matching piece to the Kay top (sold separately).</p><p><strong>Color:</strong> Green</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottom,"drop-2-launch, drop-2-draft",FALSE,draft,KAY-BOTTOM-GREEN-S,,Size,S,,,,,,,,59.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/159a51ec5d16.jpg,1,Kay (Bottom),https://www.zappstudios.us/_tmp/pecan-drop2/159a51ec5d16.jpg,FALSE,Kay (Bottom) — Pecan Moon,"The Kay bottom in green, the matching piece to the Kay top (sold separately). Color: Green",green,,Female,Adult,,,,New,,,,,,
,kay-bottom,,,,,,,,KAY-BOTTOM-GREEN-M,,,M,,,,,,,,59.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/159a51ec5d16.jpg,,,,,,,,,,,,,,,,,
,kay-bottom,,,,,,,,KAY-BOTTOM-GREEN-L,,,L,,,,,,,,59.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/159a51ec5d16.jpg,,,,,,,,,,,,,,,,,
,kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/dace132d8b79.jpg,2,Kay (Bottom) 2,,,,,,,,,,,,,,,,,,
,kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/ca1d084da193.jpg,3,Kay (Bottom) 3,,,,,,,,,,,,,,,,,,
,kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/61cf453cb312.jpg,4,Kay (Bottom) 4,,,,,,,,,,,,,,,,,,
,kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/26c5485e5595.jpg,5,Kay (Bottom) 5,,,,,,,,,,,,,,,,,,
,kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/575e2f0370a1.jpg,6,Kay (Bottom) 6,,,,,,,,,,,,,,,,,,
,kay-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f530bda986ea.jpg,7,Kay (Bottom) 7,,,,,,,,,,,,,,,,,,
Barbara,barbara,<p>Barbara.</p>,Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dress,"drop-2-launch, drop-2-draft",FALSE,draft,BARBARA-OS,,Size,One Size,,,,,,,,235.00,,,TRUE,,,,,,,,CONTINUE,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/bff352b15280.jpg,1,Barbara,https://www.zappstudios.us/_tmp/pecan-drop2/bff352b15280.jpg,FALSE,Barbara — Pecan Moon,Barbara.,,,Female,Adult,,,,New,,,,,,
,barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/799f21afa8f8.jpg,2,Barbara 2,,,,,,,,,,,,,,,,,,
,barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/b385a8d9ed50.jpg,3,Barbara 3,,,,,,,,,,,,,,,,,,
,barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/d08005046902.jpg,4,Barbara 4,,,,,,,,,,,,,,,,,,
Simone,simone,"<p>Simone, available in silver and black.</p>",Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dress,"drop-2-launch, drop-2-draft",FALSE,draft,SIMONE-SILVER-S,,Color,Silver,,Size,S,,,,,225.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/031e4678d8fc.jpg,1,Simone,https://www.zappstudios.us/_tmp/pecan-drop2/031e4678d8fc.jpg,FALSE,Simone — Pecan Moon,"Simone, available in silver and black.",silver; black,,Female,Adult,,,,New,,,,,,
,simone,,,,,,,,SIMONE-SILVER-M,,,Silver,,,M,,,,,225.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/031e4678d8fc.jpg,,,,,,,,,,,,,,,,,
,simone,,,,,,,,SIMONE-SILVER-L,,,Silver,,,L,,,,,225.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/031e4678d8fc.jpg,,,,,,,,,,,,,,,,,
,simone,,,,,,,,SIMONE-BLACK-S,,,Black,,,S,,,,,225.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7a362a73451b.jpg,,,,,,,,,,,,,,,,,
,simone,,,,,,,,SIMONE-BLACK-M,,,Black,,,M,,,,,225.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7a362a73451b.jpg,,,,,,,,,,,,,,,,,
,simone,,,,,,,,SIMONE-BLACK-L,,,Black,,,L,,,,,225.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7a362a73451b.jpg,,,,,,,,,,,,,,,,,
,simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7a362a73451b.jpg,2,Simone 2,,,,,,,,,,,,,,,,,,
,simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/bc73da4b4081.jpg,3,Simone 3,,,,,,,,,,,,,,,,,,
,simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/1e26b8c6fc5e.jpg,4,Simone 4,,,,,,,,,,,,,,,,,,
,simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/298f8f46346b.jpg,5,Simone 5,,,,,,,,,,,,,,,,,,
,simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/486ec955ec03.jpg,6,Simone 6,,,,,,,,,,,,,,,,,,
,simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/d69ef2e64622.jpg,7,Simone 7,,,,,,,,,,,,,,,,,,
,simone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/bcd5dbc6cd53.jpg,8,Simone 8,,,,,,,,,,,,,,,,,,
Selena (Top),selena-top,"<p>The Selena top in a tiger-print viscose, designed to pair with the matching Selena bottom (sold separately).</p><p><strong>Material:</strong> 100% viscose, tiger print.</p>",Pecan Moon,Apparel & Accessories > Clothing > Shirts & Tops,Top,"drop-2-launch, drop-2-draft",FALSE,draft,SELENA-TOP-TIGER-OS,,Size,One Size,,,,,,,,140.00,,,TRUE,,,,,,,,CONTINUE,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/c7eccf81a81a.jpg,1,Selena (Top),https://www.zappstudios.us/_tmp/pecan-drop2/c7eccf81a81a.jpg,FALSE,Selena (Top) — Pecan Moon,"The Selena top in a tiger-print viscose, designed to pair with the matching Selena bottom (sold separately). Material: 100% viscose, tiger print.",multicolor,,Female,Adult,,,,New,,,,,,
,selena-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/0f8bff79949d.jpg,2,Selena (Top) 2,,,,,,,,,,,,,,,,,,
Selena (Bottom),selena-bottom,"<p>The Selena bottom in a tiger-print viscose, the matching piece to the Selena top (sold separately).</p><p><strong>Material:</strong> 100% viscose, tiger print.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottom,"drop-2-launch, drop-2-draft",FALSE,draft,SELENA-BOTTOM-TIGER-OS,,Size,One Size,,,,,,,,50.00,,,TRUE,,,,,,,,CONTINUE,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/c7eccf81a81a.jpg,1,Selena (Bottom),https://www.zappstudios.us/_tmp/pecan-drop2/c7eccf81a81a.jpg,FALSE,Selena (Bottom) — Pecan Moon,"The Selena bottom in a tiger-print viscose, the matching piece to the Selena top (sold separately). Material: 100% viscose, tiger print.",multicolor,,Female,Adult,,,,New,,,,,,
,selena-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/0f8bff79949d.jpg,2,Selena (Bottom) 2,,,,,,,,,,,,,,,,,,
Annabel,annabel,"<p>Annabel, a limited-edition Missoni knit, available in nude and brown.</p><p><strong>Material:</strong> Limited-edition Missoni knit.</p>",Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dress,"drop-2-launch, drop-2-draft",FALSE,draft,ANNABEL-NUDE-S,,Color,Nude,,Size,S,,,,,195.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/3a6a0fc56891.jpg,1,Annabel,https://www.zappstudios.us/_tmp/pecan-drop2/3a6a0fc56891.jpg,FALSE,Annabel — Pecan Moon,"Annabel, a limited-edition Missoni knit, available in nude and brown. Material: Limited-edition Missoni knit.",beige; brown,,Female,Adult,,,,New,,,,,,
,annabel,,,,,,,,ANNABEL-NUDE-M,,,Nude,,,M,,,,,195.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/3a6a0fc56891.jpg,,,,,,,,,,,,,,,,,
,annabel,,,,,,,,ANNABEL-NUDE-L,,,Nude,,,L,,,,,195.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/3a6a0fc56891.jpg,,,,,,,,,,,,,,,,,
,annabel,,,,,,,,ANNABEL-BROWN-S,,,Brown,,,S,,,,,195.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f48d9566d52d.jpg,,,,,,,,,,,,,,,,,
,annabel,,,,,,,,ANNABEL-BROWN-M,,,Brown,,,M,,,,,195.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f48d9566d52d.jpg,,,,,,,,,,,,,,,,,
,annabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f48d9566d52d.jpg,2,Annabel 2,,,,,,,,,,,,,,,,,,
,annabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/5bcf3e78f519.jpg,3,Annabel 3,,,,,,,,,,,,,,,,,,
,annabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/fbd525e2a37e.jpg,4,Annabel 4,,,,,,,,,,,,,,,,,,
,annabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/98c7704513c1.jpg,5,Annabel 5,,,,,,,,,,,,,,,,,,
,annabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f6f9835ddb09.jpg,6,Annabel 6,,,,,,,,,,,,,,,,,,
,annabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c29799e8fa69.jpg,7,Annabel 7,,,,,,,,,,,,,,,,,,
,annabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c06de7afdd3d.jpg,8,Annabel 8,,,,,,,,,,,,,,,,,,
Turban,turban,<p>Hand-finished metallic turban — Brown &amp; Gold (carried from our first drop) and Silver.</p>,Pecan Moon,Apparel & Accessories > Clothing Accessories > Hats,Turban,"drop-2-launch, drop-2-draft",FALSE,draft,TURBAN-BROWN-OS,,Color,Brown & Gold,,,,,,,,125.00,,,TRUE,,,,,,shopify,8,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/583c4be16bfd.jpg,1,Turban,https://www.zappstudios.us/_tmp/pecan-drop2/583c4be16bfd.jpg,FALSE,Turban — Pecan Moon,Hand-finished metallic turban — Brown & Gold (carried from our first drop) and Silver.,multicolor; silver,,Female,Adult,,,,New,,,,,,
,turban,,,,,,,,TURBAN-SILVER-OS,,,Silver,,,,,,,,125.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/0fafcc8b39dc.jpg,,,,,,,,,,,,,,,,,
,turban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/0fafcc8b39dc.jpg,2,Turban 2,,,,,,,,,,,,,,,,,,
,turban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/1aeec677de6a.jpg,3,Turban 3,,,,,,,,,,,,,,,,,,
Missy - Swimsuit,missy-swimsuit,<p>The Missy swimsuit — a limited-edition one-piece in premium Italian lycra. True to size. Made in Europe.</p>,Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimsuit,"drop-2-launch, drop-2-draft",FALSE,draft,MISSY-SWIMSUIT-S,,Size,S,,,,,,,,195.00,,,TRUE,,,,,,shopify,5,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/ce4de20a1dc3.jpg,1,Missy - Swimsuit,https://www.zappstudios.us/_tmp/pecan-drop2/ce4de20a1dc3.jpg,FALSE,Missy - Swimsuit — Pecan Moon,The Missy swimsuit — a limited-edition one-piece in premium Italian lycra. True to size. Made in Europe.,,,Female,Adult,,,,New,,,,,,
,missy-swimsuit,,,,,,,,MISSY-SWIMSUIT-M,,,M,,,,,,,,195.00,,,TRUE,,,,,,shopify,10,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/ce4de20a1dc3.jpg,,,,,,,,,,,,,,,,,
,missy-swimsuit,,,,,,,,MISSY-SWIMSUIT-L,,,L,,,,,,,,195.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/ce4de20a1dc3.jpg,,,,,,,,,,,,,,,,,
Donna,donna,"<p>Donna in black, a limited-edition piece.</p><p><strong>Color:</strong> Black</p>",Pecan Moon,Apparel & Accessories > Clothing > Dresses,Dress,"drop-2-launch, drop-2-draft",FALSE,draft,DONNA-BLACK-S,,Size,S,,,,,,,,365.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/8a105e309021.jpg,1,Donna,https://www.zappstudios.us/_tmp/pecan-drop2/8a105e309021.jpg,FALSE,Donna — Pecan Moon,"Donna in black, a limited-edition piece. Color: Black",black,,Female,Adult,,,,New,,,,,,
,donna,,,,,,,,DONNA-BLACK-M,,,M,,,,,,,,365.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/8a105e309021.jpg,,,,,,,,,,,,,,,,,
,donna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/801d86fc8988.jpg,2,Donna 2,,,,,,,,,,,,,,,,,,
,donna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/e179be7f09aa.jpg,3,Donna 3,,,,,,,,,,,,,,,,,,
Sarah (Top),sarah-top,"<p>The Sarah top, designed to pair with the matching Sarah bottom (sold separately).</p>",Pecan Moon,Apparel & Accessories > Clothing > Shirts & Tops,Top,"drop-2-launch, drop-2-draft",FALSE,draft,SARAH-TOP-S,,Size,S,,,,,,,,160.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/6550b0f64e3a.jpg,1,Sarah (Top),https://www.zappstudios.us/_tmp/pecan-drop2/6550b0f64e3a.jpg,FALSE,Sarah (Top) — Pecan Moon,"The Sarah top, designed to pair with the matching Sarah bottom (sold separately).",,,Female,Adult,,,,New,,,,,,
,sarah-top,,,,,,,,SARAH-TOP-M,,,M,,,,,,,,160.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/6550b0f64e3a.jpg,,,,,,,,,,,,,,,,,
,sarah-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/eb69c97ad2f1.jpg,2,Sarah (Top) 2,,,,,,,,,,,,,,,,,,
Sarah (Bottom),sarah-bottom,"<p>The Sarah bottom, the matching piece to the Sarah top (sold separately).</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottom,"drop-2-launch, drop-2-draft",FALSE,draft,SARAH-BOTTOM-OS,,Size,One Size,,,,,,,,80.00,,,TRUE,,,,,,,,CONTINUE,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/6550b0f64e3a.jpg,1,Sarah (Bottom),https://www.zappstudios.us/_tmp/pecan-drop2/6550b0f64e3a.jpg,FALSE,Sarah (Bottom) — Pecan Moon,"The Sarah bottom, the matching piece to the Sarah top (sold separately).",,,Female,Adult,,,,New,,,,,,
,sarah-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/eb69c97ad2f1.jpg,2,Sarah (Bottom) 2,,,,,,,,,,,,,,,,,,
Anges (Top),anges-top,"<p>The Agnes top in black, designed to pair with the matching Agnes bottom (sold separately).</p><p><strong>Color:</strong> Black</p>",Pecan Moon,Apparel & Accessories > Clothing > Shirts & Tops,Top,"drop-2-launch, drop-2-draft",FALSE,draft,ANGES-TOP-BLACK-XS,,Size,XS,,,,,,,,99.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/02448ff3936d.jpg,1,Anges (Top),https://www.zappstudios.us/_tmp/pecan-drop2/02448ff3936d.jpg,FALSE,Anges (Top) — Pecan Moon,"The Agnes top in black, designed to pair with the matching Agnes bottom (sold separately). Color: Black",black,,Female,Adult,,,,New,,,,,,
,anges-top,,,,,,,,ANGES-TOP-BLACK-S,,,S,,,,,,,,99.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/02448ff3936d.jpg,,,,,,,,,,,,,,,,,
,anges-top,,,,,,,,ANGES-TOP-BLACK-M,,,M,,,,,,,,99.00,,,TRUE,,,,,,shopify,17,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/02448ff3936d.jpg,,,,,,,,,,,,,,,,,
,anges-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/8b22bdc9694b.jpg,2,Anges (Top) 2,,,,,,,,,,,,,,,,,,
Anges (Bottom),anges-bottom,"<p>The Agnes bottom in black, the matching piece to the Agnes top (sold separately).</p><p><strong>Color:</strong> Black</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottom,"drop-2-launch, drop-2-draft",FALSE,draft,ANGES-BOTTOM-BLACK-XS,,Size,XS,,,,,,,,59.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/02448ff3936d.jpg,1,Anges (Bottom),https://www.zappstudios.us/_tmp/pecan-drop2/02448ff3936d.jpg,FALSE,Anges (Bottom) — Pecan Moon,"The Agnes bottom in black, the matching piece to the Agnes top (sold separately). Color: Black",black,,Female,Adult,,,,New,,,,,,
,anges-bottom,,,,,,,,ANGES-BOTTOM-BLACK-S,,,S,,,,,,,,59.00,,,TRUE,,,,,,shopify,0,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/02448ff3936d.jpg,,,,,,,,,,,,,,,,,
,anges-bottom,,,,,,,,ANGES-BOTTOM-BLACK-M,,,M,,,,,,,,59.00,,,TRUE,,,,,,shopify,17,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/02448ff3936d.jpg,,,,,,,,,,,,,,,,,
,anges-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/8b22bdc9694b.jpg,2,Anges (Bottom) 2,,,,,,,,,,,,,,,,,,
